name,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
(?)-Riboflavin,184.62,377.145584,1700,49,2.23,3,3,1,1,0,0,0,3,0,0,0,2.37,0,0.77,0,0.996,0,0.218,0,0.412,47,6,5,0.333,1.9,4.92,0,1.34,13.2,0,15.6,0,0,2.63,0,0,0,0,0,1.14,1.04,0,-0.395,0.156,93.3,0.655,6.64,10.8,0.0362,0.367,0,0,0,0.426,0.373,0.47,18.1,83,148,0.197,0,1.27,0,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,-0.418,0.328,4.21,11.7,0,0.455,0.833,0.796,0,29.1,333,490,5.86,6,0,-1.4,52.5,0,144,54.3,2.01,27.8,15,12.9,19.9,12.7,12.1,10.4,7.99,6.7,5.09,3.92,14.7,8.29,6.5,4.57,2.89,2.05,1.29,0.827,5,5710,3640,2440,1.57,2.34,1.49,7.86,0.298,155,0.924,-0.375,-0.124,-0.101,0.173,354,1110,34,241,-755,-63,114,1870,97,0.596,1.87,0.0572,0.404,-1.27,-0.106,211,661,20.3,143,-449,-37.5,0.105,0.125,0.907,3.54,325,270,0.546,0.454,2410,49.1,13.4,2650,51.5,13.8,5740,75.8,17.9,1.96,1.93,0,0,0,0.156,0.519,0,0,0,0.0473,0.119,0,0,2,5,2,4,3,0,0,5.82,8.44,12.9,2,2.28,2.9,0.412,16,33.1,32.5,49.7,58.3,54,1700,21.7,8.79,4.45,6,1840,2230,3280,3620,3250,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanillin,129.42,153.054644,154,14,2.01,1,1,1,1,0,0,0,1,0,0,0,0.606,0,0.118,0,0.22,0,0.0152,0,0.125,19,6,0,0,0.961,1.04,0,2.94,7.07,0,1.65,0,0,0.167,0.516,0,0,0,0,0,0,0,1.31,1.7,40.8,0.114,3,4.2,0.0156,0.41,0,0,0,0.172,0.484,0.524,7.31,13.4,22.2,0.181,0,1.18,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.381,0.233,3.86,7.98,0,0.5,1,0.766,0,11.6,139,101,4.46,2,0,0.959,21.8,0,50,21.4,1.95,7.76,7.76,0,8.27,5.27,4.23,3.57,2.45,1.81,0.996,0.337,6.07,3.1,2.05,1.34,0.768,0.462,0.165,0.0492,2,897,621,280,1.44,3.2,2.22,4.72,0.316,46.5,0.352,-0.155,-0.0546,0.0968,-0.114,206,226,19,118,-130,-29.6,87.8,356,48.6,0.636,0.698,0.0586,0.364,-0.4,-0.0914,66.7,73.2,6.14,38.2,-42,-9.59,0.199,0.326,5.52,8.89,208,116,0.642,0.358,946,30.8,9.82,1030,32.2,10.1,1710,41.3,11.9,1.35,1.27,0,0,0,0.068,0.164,0,0,0,0.0241,0.0345,0,0,1,5,1,0,0,0,0,1.51,1.94,2.3,0.393,0.416,0.393,0.306,10,13.3,12.3,15.7,16.8,11,251,9.09,4.13,2.21,6,478,527,665,586,319,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,2'-BIPYRIDINE",128.31,157.076048,198,14,2.34,2,2,2,2,0,0,0,2,0,0,0,0.333,0,0.0833,0,0.129,0,0.0167,0,0,20,12,0,0,0,0,0,9.46,6.87,0,1,0,0,0,0,0,0,0,0,0.333,0,0,1.9,3.63,46.1,1.62E-06,1.93,7.52,1.71E-07,0.204,0,0,0,0.146,0.531,0.605,9.45,14.5,24,0.347,0,1.28,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,-0.319,0.0939,6.45,8.9,0,0.429,0.75,0.719,0,11.4,141,140,4.7,0,0,1.64,25.1,0,58,24.6,2.05,6.11,0,6.11,8.23,5.97,4.8,3.97,3.21,2.56,1.18,0.833,6.51,3.79,2.43,1.59,1.03,0.659,0.252,0.138,1,1030,860,168,1.2,6.11,5.11,4.62,0.6,25.8,0.158,-0.0776,-0.0422,0.0759,-0.0412,236,184,15.3,102,-79.7,-10.9,134,264,26.2,0.698,0.545,0.0453,0.302,-0.236,-0.0323,79.6,62.1,5.16,34.5,-26.9,-3.69,0.114,0.325,0.644,4.89,308,29.9,0.912,0.0884,1050,32.4,10.2,1130,33.6,10.4,1850,43,12.3,1.92,1.92,0,0,0,0.204,0.118,0,0,0,0.0497,0.0248,0,0,2,8,0,0,0,0,0,0.943,1.5,1.89,0.281,0.358,0.358,0.165,12,12.7,13.7,17,15,10.7,309,8.59,4.3,2.25,12,644,718,896,775,516,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetaminophen,130.78,152.070629,166,11,2.01,1,1,1,1,0,0,0,1,0,0,0,0.901,0,0,0,0.26,0,0,0,0.125,20,6,2,0,0.894,1.14,0,3.3,6.29,0,0.965,0,0,0.143,0,0,0,0,0,0,0,0,0.683,0.466,40.8,0.178,1.48,7.25,0.02,0.166,0,0,0,0.354,0.439,0.534,8.91,12.3,23.1,0.361,0,1.33,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,16,-0.361,0.201,4.2,8.42,0,0.429,0.75,0.937,0,11.5,142,115,4.46,3,0,0.87,22.8,0,50,21.4,1.94,7.85,4.91,2.94,8.27,5.18,4.76,2.94,2.23,1.75,0.789,0.533,6.16,3.25,2.23,1.19,0.748,0.454,0.154,0.074,2,982,867,140,1.13,7.04,6.22,4.52,0.3,49.3,0.216,-0.0961,0.00567,-0.00871,-0.0211,231,234,18.2,116,-117,-22.6,115,351,40.8,0.666,0.675,0.0526,0.334,-0.339,-0.0653,79.8,80.9,6.31,40.1,-40.6,-7.83,0.215,0.356,6.18,11,245,101,0.707,0.293,926,30.4,9.75,1030,32.1,10.1,1670,40.9,11.9,1.79,1.73,0,0,0,0.0833,0.142,0,0,0,0.0278,0.0263,0,0,1,6,0,1,0,0,0,1.05,1.38,1.69,0.275,0.309,0.291,0.327,10,12.9,12,16,12.3,9.16,290,9.09,4.13,3.27,6,496,534,652,515,326,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salbutamol,159.115,240.159444,560,22,2.45,1,1,1,1,0,0,0,1,0,0,0,2.37,0.354,0.236,0,1.6,0.25,0.0568,0,0.538,38,6,3,1.5,2.63,2.07,3,3.62,10.3,1.08,2.94,0.844,0,0.572,0,0,0,0,0,0,0,0,0.916,0.84,67.6,1.1,2.29,11.3,0.0748,0.156,0,0,0,0.438,0.417,0.601,14.6,40.6,83.4,0.327,0,1.46,0,0,0,0,0,0,3,0,2,0,0,3,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,-0.416,0.0967,4.5,9.46,1,0.444,0.8,0.785,0,23.6,240,238,5.09,6,0,1.44,40.4,0,82,32.9,1.93,10.4,7.53,2.88,13.1,7.83,7.8,5.08,3.43,2.81,1.72,0.871,10.6,5.69,5.19,2.48,1.46,0.999,0.522,0.244,5,2760,2540,595,1.09,4.64,4.27,6.51,0.158,72.7,0.298,-0.107,-0.0648,0.0168,0.0889,359,624,26.6,130,-226,-31.4,229,849,58,0.734,1.28,0.0544,0.266,-0.462,-0.0643,175,305,13,63.4,-110,-15.3,0.125,0.225,3.12,5.13,344,144,0.704,0.296,1270,35.7,10.8,1510,38.8,11.5,2650,51.5,13.8,1.78,1.78,0,0,0,0.068,0.155,0,0,0,0.0241,0.0417,0,0,0,4,2,5,1,1,0,2.8,3.27,4.18,1.22,1.2,1.21,0.304,7,19.7,18.3,26.3,25,21.1,1170,15.1,6.25,5.02,6,964,1070,1410,1260,1010,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alprazolam,171.94,309.090174,926,40,2.78,4,3,2,3,0,0,1,2,1,0,0,1.38,0,0.359,0,0.692,0,0.112,0,0.118,35,17,0,0,1.48,2,0,10.3,19.3,0,8.2,0,0,0,0,0,0,0,0,1.31,1.31,0,3.77,14.2,89.2,1.49,3.36,8.2,0.114,0.258,0,0,0,0.453,0.407,0.498,13,44.7,98.8,0.221,0,1.36,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,35,-0.276,0.14,6.46,11.9,0,0.444,0.8,0.704,0,19.3,256,346,5.64,0,0,5.5,45.2,1,122,46,2.09,15.4,0,12.8,15.1,10.7,9.78,8.58,7.62,6.43,4.63,3.64,12.7,7.43,5.63,4.01,2.96,2.09,1.26,0.82,1,3240,2160,1590,1.5,2.04,1.36,6.75,0.571,43.1,0.254,-0.112,-0.0752,0.0826,-0.0324,282,359,16.3,229,-291,-24.5,53.6,650,40.7,0.552,0.702,0.0318,0.448,-0.569,-0.0479,144,184,8.31,117,-149,-12.5,0.11,0.217,0.497,2.26,501,10.4,0.98,0.0204,2060,45.4,12.7,2190,46.8,13,4560,67.5,16.6,1.41,1.06,0,0,0.0962,0.39,0.488,0,0,0.0224,0.105,0.12,0,0,2,11,2,2,0,0,0,3.5,6.29,9.32,1.38,2.05,2.54,0.14,19,31.2,28.5,42.5,46.5,44.3,982,15.5,6.48,2.92,17,1780,2150,3140,3540,3140,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amidotrizoate,175.26,614.7769,746,33,1.68,1,1,1,1,0,0,0,1,0,0,0,2.11,0,0.554,0,1.39,0,0.487,0,0.182,29,6,2,0.125,0,4.43,0,0,0,0,14.8,0,0,1.03,0,0,0,0,0,0.25,0,0,1.41,1.99,96.2,0.419,4.15,10.3,0.0283,0.28,0,0,0,0.429,0.36,0.498,14.8,48.6,81.2,0.269,0,1.29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11.9,127,-0.328,0.293,5.07,16.7,0,0.375,0.6,0.853,0,24.8,293,246,5.32,3,1,3.35,46.8,1,98,38.5,1.92,23.2,9.62,5.89,15.6,9.16,8.99,6.17,5.49,3.98,2.32,1.53,16.8,8.39,6.97,5.37,5.59,2.44,1.47,0.504,5,6970,4040,3220,1.73,2.17,1.25,6.78,0.207,95.5,0.535,-0.254,0.0449,-0.0171,-0.0976,225,388,15.1,303,-523,-38.1,-78.5,911,53.2,0.426,0.734,0.0287,0.574,-0.991,-0.072,119,205,8,160,-277,-20.1,0.17,0.19,0,3.95,391,138,0.739,0.261,2530,50.3,13.6,2640,51.4,13.8,10700,103,22,1.29,1.22,0,0,0,0.037,0.185,0,0,0,0.0156,0.142,0,0,3,5,1,2,0,0,0,3.88,6.86,10.3,3.3,7.37,9.28,0.156,15,356,50.7,90.6,157,491,461,18,7.32,4.25,6,2610,3070,4430,4940,4120,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Aminoantipyrine,143.71,204.113162,338,24,2.23,2,2,2,2,0,0,1,1,0,0,0,1.05,0,0.517,0,0.454,0,0.147,0,0.182,28,6,0,0.333,1.91,3.27,0,6.08,5.84,0,3.3,0,0,0,0,0,0,0,0.667,0,0,1,0.423,0.179,60.4,0.5,2.51,7.86,0.046,0.231,0,0,0,0.401,0.528,0.54,10.9,24.9,45.7,0.292,0,1.47,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,16,-0.297,0.264,5.36,10.3,0,0.429,0.75,0.82,0,17.1,192,174,5,0,0,1.26,32.1,0,78,29.9,2,11.7,2.53,9.15,11,7.13,6.41,5.9,4.52,3.2,1.64,0.995,8.77,4.72,3.48,2.6,1.59,0.936,0.403,0.2,1,1520,1220,395,1.25,3.86,3.09,5.28,0.393,49.6,0.246,-0.0894,-0.126,0.15,-0.0566,286,345,18.2,123,-148,-18.9,164,493,37.1,0.7,0.843,0.0444,0.3,-0.362,-0.0462,117,141,7.45,50.3,-60.6,-7.74,0.219,0.247,1.47,4.57,347,61.9,0.849,0.151,1320,36.4,11,1470,38.3,11.4,2620,51.2,13.8,1.7,1.7,0,0,0.0642,0.396,0.644,0,0,0.025,0.119,0.146,0,0,1,8,0,1,0,0,0,3.2,5.19,7.25,1.13,1.43,1.6,0.244,13,16.9,17.5,25.7,27.5,20.2,631,11.5,4.47,1.97,6,979,1150,1630,1530,1070,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Phenazone,138.145,189.102263,284,20,2.34,2,2,2,2,0,0,1,1,0,0,0,0.942,0,0.334,0,0.406,0,0.111,0,0.182,26,6,0,0.333,2.61,2.45,0,6.41,6.64,0,1.31,0,0,0,0,0,0,0,0,0,0,1,1.62,2.62,56.9,0.5,2.1,7.42,0.0499,0.21,0,0,0,0.441,0.51,0.524,10,20.4,38.2,0.305,0,1.48,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,16,-0.274,0.246,5.08,10,0,0.429,0.75,0.818,0,16.7,181,161,4.91,0,0,1.32,30.4,0,72,28.1,2.01,9.18,2.54,6.65,10.1,6.7,6.02,5.1,4.27,2.95,1.43,0.939,8.27,4.51,3.29,2.35,1.51,0.872,0.37,0.192,1,1290,1030,342,1.24,3.76,3.02,5.07,0.423,23.5,0.218,-0.0924,-0.0624,0.087,-0.0422,284,260,14.5,109,-99.8,-14.9,175,359,29.4,0.722,0.66,0.0368,0.278,-0.254,-0.038,112,102,5.69,43,-39.3,-5.88,0.269,0.299,1.81,11.9,345,48.9,0.876,0.124,1240,35.2,10.7,1360,36.9,11.1,2380,48.7,13.3,1.7,1.7,0,0,0.0786,0.383,0.495,0,0,0.0289,0.116,0.118,0,0,1,8,0,1,0,0,0,2.42,4.09,5.36,0.924,1.18,1.26,0.125,12,15.5,16.4,23.4,22,17.8,547,10.5,4.24,2.02,6,874,1010,1410,1240,899,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atrazine,149.615,216.101073,319,16,1.68,1,1,1,1,0,0,0,1,0,0,0,1.11,0,0,0,0.502,0,0,0,0.625,28,6,3,0.595,0.82,3.47,0,0,1.07,0,2.38,0,0,0,0,0,0,0,0,4.06,0,0,2.54,6.43,62.2,0.612,1.57,12.6,0.0414,0.106,0,0,0,0.329,0.272,0.607,14.8,28.5,55.3,0.389,0,1.21,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,35,-0.257,0.261,5.24,8.84,0,0.5,1,0.989,0,21,186,166,4.81,3,0,1.66,31.1,0,64,27.3,1.95,17.6,0,15,10.6,6.61,5.96,3.64,3.4,2.16,1.7,0.67,9.26,4.91,3.42,1.53,1.07,0.563,0.389,0.121,4,2060,1550,593,1.33,3.47,2.62,6.01,0.214,62.7,0.344,-0.376,0.445,-0.374,0.191,314,408,16.7,138,-179,-15.5,176,587,32.1,0.694,0.901,0.0368,0.306,-0.397,-0.0342,142,184,7.54,62.6,-81.2,-7,0.201,0.198,1.56,1.32,421,31.2,0.931,0.069,1230,35.1,10.7,1380,37.1,11.1,2480,49.8,13.5,1.78,1.78,0,0,0,0.068,0.164,0,0,0,0.0112,0.0239,0,0,0,0,0,4,1,0,0,1.3,2.46,2.73,0.422,0.574,0.516,0.292,8,23.5,17.6,25.9,21.7,25.4,602,12.1,5.78,4.39,6,765,830,1030,949,835,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bisacodyl,194.68,362.138708,1950,39,3.33,3,3,3,3,0,0,0,3,0,0,0,1.84,0,0.167,0,0.642,0,0.0667,0,0.136,46,18,2,0.0714,3.2,2.8,0,17,26,0,7.05,0,0,0.0714,0.816,0.1,0,0,0,0,0,0,3.69,13.6,100,1.24,5.47,15.8,0.0552,0.244,0,0,0,0.352,0.358,0.401,22.5,113,242,0.276,0,1.11,0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.324,0.265,3.95,12.1,0,0.5,1,0.86,0,27.8,336,591,5.86,3,0,3.85,55.7,0,136,54.8,2.03,13.8,10.7,3.08,19.2,13,11.8,8.68,7.62,6.22,3.85,3.25,15.1,8.5,6.01,3.93,2.87,1.97,1.06,0.725,7,6540,5210,1820,1.25,3.58,2.86,8.3,0.413,65.5,0.576,-0.32,0.0346,0.0187,0.0131,445,847,24,202,-384,-35.1,244,1230,59.1,0.688,1.31,0.0371,0.312,-0.593,-0.0543,288,548,15.5,130,-248,-22.7,0.138,0.146,0.496,2.17,523,124,0.808,0.192,2400,49,13.4,2590,50.9,13.7,5280,72.7,17.4,2.52,2.52,0,0,0,0.269,0.273,0,0,0,0.0804,0.0691,0,0,3,14,2,2,0,1,0,3.04,5.33,7.28,1.12,1.65,1.92,0.181,9,30.5,31.3,43.7,41.5,43.7,1600,21.7,10.7,6.5,18,1730,2010,2760,2900,2820,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bumetanide,184.74,365.116593,1450,37,2.45,2,2,2,2,0,0,0,2,0,0,0,2.49,0.289,0.636,0.118,0.663,0.0294,0.104,0.0085,0.235,45,12,4,0,1.82,0.89,0,10.9,15.9,0,6.28,0,0,1.44,0.816,0,0,0.2,0,0,0,0,2.84,8.05,95.3,1.55,6.24,10.1,0.0866,0.348,0,0,0,0.293,0.348,0.448,17.9,88.7,205,0.174,0,1.09,0,0,0,0,0,0,1,0,3,0,0,7,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.9,32,-0.328,0.291,4.52,12.6,0,0.455,0.833,0.879,0,31.2,322,432,5.7,5,1,2.57,52.4,0,124,49.7,1.99,21.6,12.8,5.47,18.4,11.8,11.1,7.85,6.18,5.36,3.89,2.62,13.9,8.12,5.78,3.65,2.35,1.64,0.931,0.547,8,4880,3100,2470,1.58,1.98,1.26,7.6,0.289,127,0.544,-0.247,-0.00628,0.00611,-0.00334,395,899,29.4,223,-507,-40.2,172,1410,69.6,0.64,1.46,0.0476,0.36,-0.821,-0.0651,244,555,18.1,137,-313,-24.8,0.128,0.144,1.18,3.7,433,184,0.702,0.298,2550,50.5,13.7,2780,52.7,14.1,5600,74.8,17.8,1.21,1.06,0,0,0,0.158,0.211,0,0,0,0.0529,0.0552,0,0,1,11,1,2,2,0,0,3.95,5.56,8.64,1.07,1.33,1.69,0.349,21,35.7,36.6,45.3,48.3,51.9,1520,21.3,9.8,6.28,12,1780,2060,2880,3030,2990,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verapamil,211.75,455.290458,3700,55,3.77,2,2,2,2,0,0,0,2,0,0,0,2.12,0.0833,0.737,0.125,1.31,0.051,0.392,0.068,0.538,71,12,6,2.29,12.9,7.83,1.4,15,18.3,3.73,3.82,1.95,0,0,0,0.684,0,0,0.167,0,0,0,5.53,30.6,133,2.49,3.51,30,0.069,0.0973,0,0,0,0.422,0.357,0.55,36,189,487,0.375,0,1.33,0,0,0,0,0,0,7,0,5,0,0,6,1,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.375,0.128,4.88,12.5,1,0.5,1,0.931,0,51.8,465,940,6.09,9,0,4.97,78.3,1,160,65.4,1.98,16.9,11.2,5.71,24.4,15.8,13.2,11.5,8.89,6.25,4.22,3.12,21.1,11.4,8.65,6.42,4.23,2.65,1.6,1.1,13,15500,15400,2010,1.01,7.7,7.66,10.4,0.268,64,0.806,-0.427,-0.108,0.328,-0.247,627,1560,29.7,183,-454,-39,444,2010,68.7,0.774,1.92,0.0367,0.226,-0.56,-0.0481,508,1260,24.1,148,-368,-31.6,0.0512,0.14,0.00966,2.37,693,118,0.855,0.145,2680,51.8,13.9,3060,55.4,14.5,5990,77.4,18.2,1.28,1.12,0,0,0,0.136,0.275,0,0,0,0.0481,0.0683,1,0,0,10,2,4,3,1,1,5.89,9.03,10.5,3.03,3.76,3.91,0.141,8,36.8,37.3,49.2,60,56.7,4130,29.2,14.5,7.74,12,2190,2510,3420,3770,3340,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
